type,concept_id,concept_label,question,probability,passage_id,auteur,oeuvre,ref,langue,extrait
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.82,passage_arist_da_3_13,Aristotle,De anima,3.13,grc,"Ὅτι δ’ οὐχ οἷόν τε ἁπλοῦν εἶναι τὸ τοῦ ζῴου σῶμα, φανερόν, λέγω δ’ οἷον πύρινον ἢ ἀέρινον. Ἄνευ μὲν γὰρ ἁφῆς οὐδεμίαν ἐνδέχεται ἄλλην αἴσθησιν ἔχειν· τὸ γὰρ σῶμα ἁπτικὸν τὸ ἔμψυχον πᾶν, ὥσπερ εἴρηται. Τὰ δὲ ἄλλα ἔξω γῆς αἰσθητήρια μὲν ἂν γέ"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.82,passage_aristotle_en_iii_5_1114b1,Aristotle,Nicomachean Ethics,"EN III.5, 1114b1-12 (Character responsibility)",grc,"εἰ δέ τις λέγοι ὅτι πάντες ἐφίενται τοῦ φαινομένου ἀγαθοῦ, τῆς δὲ φαντασίας οὐ κύριοι, ἀλλ' ὁποῖός ποθ' ἕκαστός ἐστι, τοιοῦτο καὶ τὸ τέλος φαίνεται αὐτῷ [...] εἰ δ' ἕκαστος ἑαυτῷ πώς ἐστι αἴτιος τῆς ἕξεως, καὶ τῆς φαντασίας ἔσται πως αὐτὸς "
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.82,passage_alex_fat_11,Alexander of Aphrodisias,De Fato,De Fato 11,grc,"Ἀκολουθεῖ δὲ τῷ πάντα τὰ γινόμενα προκαταβεβλημέναις καὶ ὡρισμέναις καὶ προυπαρχούσαις τισὶν αἰτίαις ἔσεσθαι τὸ καὶ βουλεύεσθαι τοὺς ἀνθρώπους μάτην περὶ τῶν πρακτέων αὐτοῖς. εἰ δὲ τὸ βουλεύεσθαι μάτην, μάτην ἂν ἄνθρωπος εἴη βουλευτικός. κα"
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.82,passage_arist_mm_1_15_2,Aristotle,Magna Moralia,1.15.2,grc,"τὸ γὰρ ἀναγκαῖον οὐκ ἐν παντί, ἀλλ' ἤδη ἐν τοῖς ἐκτός, οἷον ὃς ἂν καταβλάπτηται ἀντικαταλλαττόμενός τι ἄλλο μεῖζον ἀναγκαζόμενος ὑπὸ τῶν πραγμάτων. οἷον ἠναγκάσθην συντονώτερον βαδίσαι εἰς ἀγρόν· εἰ γὰρ μή, ἀπολωλότ' ἂν εὗρον τὰ ἐν ἀγρῷ. ἐν"
candidat_proche,concept_boulesis_rational_desire_ef9f861d,Βούλησις (Boulēsis),discusses Βούλησις (Boulēsis)?,0.82,passage_arist_met_12_7,Aristotle,τὰ Μετὰ τὰ Φυσικά,12.7,grc,"ἐπεὶ δʼ οὕτω τʼ ἐνδέχεται, καὶ εἰ μὴ οὕτως, ἐκ νυκτὸς ἔσται καὶ ὁμοῦ πάντων καὶ ἐκ μὴ ὄντος, λύοιτʼ ἂν ταῦτα, καὶ ἔστι τι ἀεὶ κινούμενον κίνησιν ἄπαυστον, αὕτη δʼ ἡ κύκλῳ (καὶ τοῦτο οὐ λόγῳ μόνον ἀλλʼ ἔργῳ δῆλον), ὥστʼ ἀΐδιος ἂν εἴη ὁ πρῶτο"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.81,passage_alex_fat_26,Alexander of Aphrodisias,De Fato,De Fato 26,grc,"Ἃ δὲ ἀποροῦσιν πρὸς τὸ εἶναι τοιοῦτον τὸ ἐφ’ ἡμῖν, ὁποῖον ἡ κοινὴ πρόληψις τῶν ἀνθρώπων πεπίστευκεν, ἀπορεῖν μὲν οὐκ ἄλογον, τὸ δὲ τοῖς ἀπορουμένοις ἐποχουμένους ὡς ὁμολογουμένοις ἀναιρεῖν μέν, ἃ οὕτως ἐναργῆ, σκιαγραφίαν δέ τινα καὶ παιδιὰ"
candidat_proche,concept_mr2_ability_responsibility,MR2: Ability-based Moral Responsibility,discusses MR2: Ability-based Moral Responsibility?,0.81,passage_alex_fat_26,Alexander of Aphrodisias,De Fato,De Fato 26,grc,"Ἃ δὲ ἀποροῦσιν πρὸς τὸ εἶναι τοιοῦτον τὸ ἐφ’ ἡμῖν, ὁποῖον ἡ κοινὴ πρόληψις τῶν ἀνθρώπων πεπίστευκεν, ἀπορεῖν μὲν οὐκ ἄλογον, τὸ δὲ τοῖς ἀπορουμένοις ἐποχουμένους ὡς ὁμολογουμένοις ἀναιρεῖν μέν, ἃ οὕτως ἐναργῆ, σκιαγραφίαν δέ τινα καὶ παιδιὰ"
candidat_proche,concept_autokrateia_alex,Self-Governance / αὐτεξούσιον (Alexander),discusses Self-Governance / αὐτεξούσιον (Alexander)?,0.81,passage_alex_fat_39,Alexander of Aphrodisias,De Fato,De Fato 39,grc,"Ταῦτα ὑμῖν, ὦ θειότατοι αὐτοκράτορες. τῆς Ἀριστοτέλους δόξης περί τε εἱμαρμένης καὶ τοῦ ἐφ’ ἡμῖν κατ’ ἐμὴν δόξαν τὰ κεφάλαια, καθ’ ἣν δοξάζοντες εἴς τε θεοὺς εὐσεβήσομεν, τὰ μὲν εἰδότες αὐτοῖς χάριν ἀνθ’ ὧν φθάνομεν ὑπ’ αὐτῶν εὖ πεπονθότες,"
candidat_proche,concept_two_sidedness_eph_hemin,Bilatéralité du τὸ ἐφ' ἡμῖν (two-sidedness),discusses Bilatéralité du τὸ ἐφ' ἡμῖν (two-sidedness)?,0.81,passage_alex_fat_16,Alexander of Aphrodisias,De Fato,De Fato 16,grc,"Ἀλλ’ ὅτι μὲν οὔτε σώζουσι τὸ ἐφ’ ἡμῖν οἱ λέγοντες πάντα καθ’ εἱμαρμένην γίνεσθαι (οὐ γὰρ περὶ οὖ ζητοῦμεν, εἰ σώζεται κατ’ αὐτούς, τοῦτο σώζεται, οἵ γε καὶ αἰτίαν ἀποδιδόναι πειρῶνται τοῦ μηδὲ τὴν ἀρχὴν δυνατὸν εἶναι τὸ πρᾶγμα), οὐδὲ ἣν ἀπο"
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.81,passage_arist_di_13_2,Aristotle,De interpretatione,13.2,grc,"Καὶ αἱ ἀκολουθήσεις δὲ κατὰ λόγον γίνονται οὕτω τιθεμένοις· τῷ μὲν γὰρ δυνατὸν εἶναι τὸ ἐνδέχεσθαι εἶναι, καὶ τοῦτο ἐκείνῳ ἀντιστρέφει, καὶ τὸ μὴ ἀδύνατον εἶναι καὶ τὸ μὴ ἀναγκαῖον εἶναι· τῷ δὲ δυνατὸν μὴ εἶναι καὶ ἐνδεχόμενον μὴ εἶναι τὸ μ"
candidat_proche,concept_original_sin,Original Sin (Peccatum Originale),discusses Original Sin (Peccatum Originale)?,0.81,passage_aug_dla_3_19_54,Augustine,De libero arbitrio,3.19.54,lat,"Nam illud quod ignorans quisque non recte facit, et quod recte volens facere non potest, ideo dicuntur peccata, quia de peccato illo liberae voluntatis originem ducunt: illud enim praecedens meruit ista sequentia. Nam sicut linguam dicimus "
candidat_proche,concept_hekousion_voluntary_aristotle_a1b2c3d4,Hekousion (Ἑκούσιον),discusses Hekousion (Ἑκούσιον)?,0.81,passage_arist_mm_1_33_33,Aristotle,Magna Moralia,1.33.33,grc,"Ἔτι ὁ μὲν ἀδικῶν ἑκὼν ἀδικεῖ, ὁ δὲ ἀδικούμενος ἄκων ἀδικεῖται, ὥστε εἰ ἐνδέχεται αὐτὸν αὑτὸν ἀδικεῖν, ἐνδέχοιτ' ἂν ἅμα καὶ ἀκουσίως καὶ ἑκουσίως πράττειν τι· τοῦτο δὲ ἀδύνατον· οὐκ ἄρα οὐδ' οὕτως ἐνδέχεται αὐτὸν αὑτὸν ἀδικεῖν."
candidat_proche,concept_endechomenon_contingent_aristotle_e5f6g7h8,To Endechomenon (Τὸ ἐνδεχόμενον),discusses To Endechomenon (Τὸ ἐνδεχόμενον)?,0.81,passage_arist_met_10_10,Aristotle,τὰ Μετὰ τὰ Φυσικά,10.10,grc,"ἐπειδὴ δὲ τὰ ἐναντία ἕτερα τῷ εἴδει, τὸ δὲ φθαρτὸν καὶ τὸ ἄφθαρτον ἐναντία (στέρησις γὰρ ἀδυναμία διωρισμένη), ἀνάγκη ἕτερον εἶναι τῷ γένει τὸ φθαρτὸν καὶ τὸ ἄφθαρτον. νῦν μὲν οὖν ἐπʼ αὐτῶν εἰρήκαμεν τῶν καθόλου ὀνομάτων, ὥστε δόξειεν ἂν οὐ"
candidat_proche,concept_luck_argument_4b5c6d7e,Luck Argument,discusses Luck Argument?,0.81,passage_alex_fat_34,Alexander of Aphrodisias,De Fato,De Fato 34,grc,"πῶς δ’ οὐκ ἀγνοούντων τὰ ὑφ’ αὑτῶν γινόμενα τὸ τῇ ἀληθείᾳ τῶν γινομένων, ἣν ἀναιροῦσιν διὰ τοῦ δόγματος, αὐτῇ κεχρῆσθαι πρὸς κατασκευὴν τοῦ ἀναιροῦντος αὐτὴν δόγματος; λαβόντες γὰρ τὸ ἕκαστον τῶν συνεστώτων φύσει καθ’ εἱμαρμένην εἶναι τοιοῦ"
candidat_proche,concept_fate_principle_bobzien,"Principe du Destin (Fate Principle, Bobzien ","discusses Principe du Destin (Fate Principle, Bobzien ?",0.81,passage_alex_fat_7,Alexander of Aphrodisias,De Fato,De Fato 7,grc,Ἡ δὲ κατασκευὴ τῶν εἰρημένων ἔσται φανερωτέρα παρατιθέντων ἡμῶν ταῖς προηγουμέναις τῶν κειμένων ἀποδείξεσιν τὰ ἑπόμενα ἄτοπα τοῖς πάντα καθ’ εἱμαρμένην γίνεσθαι λέγουσιν· μιγνύντες γὰρ οὕτω τὸν λόγον τῇ τῶν δοξῶν παρ’ ἀλλήλας θέσει γνωριμώτ
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.81,passage_alex_fat_35,Alexander of Aphrodisias,De Fato,De Fato 35,grc,"μηδὲ ἐκεῖνον δὲ παραλείπωμεν τὸν λόγον, ᾧ θαρροῦσιν ὡς δεικνύναι δυναμένου τῶν προκειμένων τι. λέγουσιν γὰρ οὐ γὰρ ἔστι μὲν τοιαύτη ἡ εἱμαρμένη, οὐκ ἔστι δὲ πεπρωμένη, * * * οὐκ ἔστι δὲ αἶσα, οὐδὲ ἔστι μὲν αἶσα, οὐκ ἔστι δὲ νέμεσις, οὐδὲ ἔσ"
candidat_proche,concept_mr2_ability_responsibility,MR2: Ability-based Moral Responsibility,discusses MR2: Ability-based Moral Responsibility?,0.81,passage_alex_fat_21,Alexander of Aphrodisias,De Fato,De Fato 21,grc,"μηδὲ ἐκεῖνο δὲ ἡμῖν ἀνεξέταστον παραλελείφθω, εἴ τις ὑποθοῖτο, μηδὲν μᾶλλον ἀληθῆ εἶναι τὸ εἶναί τι οὕτως ἐφ’ ἡμῖν, ὡς ἡμεῖς τε ἀξιοῦμεν καὶ ἡ τῶν πραγμάτων φύσις ἔχειν μαρτυρεῖ, τοῦ πάντα ἐξ ἀνάγκης τε γίνεσθαι καὶ καθ’ εἱμαρμένην, ἀλλ’ εἶ"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.81,passage_alexander_de_fato_14,Alexander of Aphrodisias,De Fato,,grc,"ἔνεστι δ' ὁρᾶν, εἰ ταῦτα λέγοντες σώζουσιν τὰς κοινὰς περὶ τοῦ ἐφ' ἡμῖν πάντων ἀνθρώπων προλήψεις. οἱ γὰρ ἀπαιτοῦντες αὐτούς, πῶς οἷόν τε πάντων ὄντων καθ' εἱμαρμένην τὸ ἐφ' ἡμῖν σώζεσθαι, οὐκ ὄνομα μόνον τοῦ ἐφ' ἡμῖν τιθέντες τοῦτ' ἀπαιτοῦ"
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.81,passage_alexander_de_fato_14,Alexander of Aphrodisias,De Fato,,grc,"ἔνεστι δ' ὁρᾶν, εἰ ταῦτα λέγοντες σώζουσιν τὰς κοινὰς περὶ τοῦ ἐφ' ἡμῖν πάντων ἀνθρώπων προλήψεις. οἱ γὰρ ἀπαιτοῦντες αὐτούς, πῶς οἷόν τε πάντων ὄντων καθ' εἱμαρμένην τὸ ἐφ' ἡμῖν σώζεσθαι, οὐκ ὄνομα μόνον τοῦ ἐφ' ἡμῖν τιθέντες τοῦτ' ἀπαιτοῦ"
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.8,passage_alex_fat_37,Alexander of Aphrodisias,De Fato,De Fato 37,grc,"ἴδωμεν δὲ καὶ τὸν ἐπὶ τούτῳ λόγον ἠρωτημένον, εἰ μὴ τὰς ὁμοίας ἀνάγκας ἔχει. λέγει δὲ οὕτως· οὐ πάντα μὲν ἔστι καθ’ εἱμαρμένην, οὐκ ἔστι δὲ ἀκώλυτος καὶ ἀπαρεμπόδιστος ἡ τοῦ κόσμου διοίκησις. οὐδὲ ἔστι μὲν τοῦτο, οὐκ ἔστι δὲ κόσμος, οὐδὲ ἔσ"
candidat_proche,concept_eph_hemin_two_sided_potestative,Two-sided Potestative ἐφ' ἡμῖν,discusses Two-sided Potestative ἐφ' ἡμῖν?,0.8,passage_alex_fat_39,Alexander of Aphrodisias,De Fato,De Fato 39,grc,"Ταῦτα ὑμῖν, ὦ θειότατοι αὐτοκράτορες. τῆς Ἀριστοτέλους δόξης περί τε εἱμαρμένης καὶ τοῦ ἐφ’ ἡμῖν κατ’ ἐμὴν δόξαν τὰ κεφάλαια, καθ’ ἣν δοξάζοντες εἴς τε θεοὺς εὐσεβήσομεν, τὰ μὲν εἰδότες αὐτοῖς χάριν ἀνθ’ ὧν φθάνομεν ὑπ’ αὐτῶν εὖ πεπονθότες,"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.8,passage_alex_fat_38,Alexander of Aphrodisias,De Fato,De Fato 38,grc,"ὅτι δὲ μηδὲ ἐκ τοῦ δεικνύναι τὴν καθ’ ὁρμὴν κίνησιν τοῖς ζῴοις μένουσαν πάντων γινομένων καθ’ εἱμαρμένην σώζουσιν τὸ ἐφ’ ἡμῖν, εἰ μὴ βούλοιτό τις ἀπλῶς τὸ ὑπό τινος κατὰ τὴν οἰκείαν γινόμενον φύσιν ἐπ’ ἐκείνῳ λέγειν ἄλλο τι σημαινόμενον τοῦ"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.8,passage_alex_fat_33,Alexander of Aphrodisias,De Fato,De Fato 33,grc,"Τὸ δὲ λέγειν ἡγεῖσθαι τοὺς οὐχ ἡγουμένους ἐν τῷ σώζεσθαι τὴν καθ’ ὁρμὴν τῶν ζῴων ἐνέργειαν ἤδη σώζεσθαι καὶ τὸ ἐφ’ ἡμῖν τῷ πᾶν τὸ καθ’ ὁρμὴν γινόμενον ἐπὶ τοῖς ὁρμῶσιν εἶναι καὶ διὰ τοῦτο ἐρωτᾶν, εἰ μὴ ἐνέργημά τι τὸ ἐφ’ ἡμῖν ἐστι, καὶ λαβό"
candidat_proche,concept_to_endechomenon_alexander_amand1945,τὸ ἐνδεχόμενον / τὸ ὁπότερα — concept de con,discusses τὸ ἐνδεχόμενον / τὸ ὁπότερα — concept de con?,0.8,passage_alex_fat_9,Alexander of Aphrodisias,De Fato,De Fato 9,grc,"Καὶ τοιαῦτα μὲν τὰ περὶ τῆς τύχης ὑπ’ αὐτῶν λεγόμενα καὶ οὕτως τοῖς κειμένοις συνᾴδοντα· ὅτι δὲ καὶ τὸ ἐνδεχόμενόν τε καὶ τὸ ὁπότερ’ ἔτυχεν γίνεσθαί τινα ὑπὸ τῶν πάντα ἐξ ἀνάγκης γίνεσθαι λεγόντων ἀναιρεῖται, αὐτόθεν πρόδηλον, εἴ γε ταῦτα μ"
candidat_proche,concept_to_endechomenon_alexander_amand1945,τὸ ἐνδεχόμενον / τὸ ὁπότερα — concept de con,discusses τὸ ἐνδεχόμενον / τὸ ὁπότερα — concept de con?,0.8,passage_arist_di_9_12,Aristotle,De interpretatione,9.12,grc,"Εἰ δὴ ταῦτα ἀδύνατα — ὁρῶμεν γὰρ ὅτι ἔστιν ἀρχὴ τῶν ἐσομένων καὶ ἀπὸ τοῦ βουλεύεσθαι καὶ ἀπὸ τοῦ πρᾶξαί τι, καὶ ὅτι ὅλως ἔστιν ἐν τοῖς μὴ ἀεὶ ἐνεργοῦσι τὸ δυνατὸν εἶναι καὶ μὴ ὁμοίως· ἐν οἷς ἄμφω ἐνδέχεται, καὶ τὸ εἶναι καὶ τὸ μὴ εἶναι, ὥστ"
candidat_proche,concept_bechirah_c1d2e3f4,Choice/Free Will (Bechirah),discusses Choice/Free Will (Bechirah)?,0.8,passage_aug_dla_3_9_26,Augustine,De libero arbitrio,3.9.26,lat,"Sed adhuc videtur minus intellegens quod dictum est, habere quod contradicat. Dicit enim: Si universitatis perfectionem complet etiam nostra miseria, defuisset aliquid huic perfectioni, si beati semper essemus. Quapropter si ad miseriam nis"
